"","source","target","weight"
"4849","furlough","outfit",1
"4850","state","think",1
"4851","think","give",1
"4852","furlough","help",1
"4853","help","build",1
"4854","build","moral",1
"4855","moral","armi",1
"4856","comment","make",1
"4857","make","man",1
"4858","marri","armi",1
"4859","famili","furlough",1
"4860","get","outfit",1
"4861","want","live",1
"4862","battl","man",1
"4863","black","offic",1
"4864","Army","forc",1
"4865","obei","black",1
"4866","make","like",1
"4867","forc","obei",1
"4868","obei","offic",1
"4869","like","wouldnt",1
"4870","man","work",1
"4871","match","alik",1
"4872","look","good",1
"4873","good","separ",1
"4874","like","negro",1
"4875","white","like",1
"4876","much","troubl",1
"4877","armi","camp",1
"4878","troubl","handl",1
"4879","race","mix",1
"4880","much","handl",1
"4881","handl","race",1
"4882","mix","armi",1
"4883","mix","camp",1
"4884","care","object",1
"4885","southern","feel",1
"4886","negro","northern",1
"4887","fair","either",1
"4888","either","put",1
"4889","fair","put",1
"4890","offic","nonCom",1
"4891","opinion","offic",1
"4892","much","argu",1
"4893","soldier","feel",1
"4894","soldier","find",1
"4895","feel","unclear",1
"4896","think","questionnair",1
"4897","questionnair","good",1
"4898","opinion","soldier",1
"4899","soldier","unclear",1
"4900","unclear","armi",1
"4901","good","find",1
"4902","find","opinion",1
"4903","moral","compani",1
"4904","compani","soldier",1
"4905","think","negro",1
"4906","negro","satisfi",1
"4907","think","satisfi",1
"4908","satisfi","outfit",1
"4909","feel","negro",1
"4910","negro","white",1
"4911","outfit","white",1
"4912","white","impos",1
"4913","negro","white",1
"4914","white","get",1
"4915","negro","get",1
"4916","separ","outfit",1
"4917","outfit","offic",1
"4918","unclean","filthi",1
"4919","white","outfit",1
"4920","negro","fight",1
"4921","give","chanc",1
"4922","fight","give",1
"4923","get","white",1
"4924","think","get",1
"4925","person","reason",1
"4926","bodi","cleanli",1
"4927","educ","bodi",1
"4928","reason","educ",1
"4929","educ","cleanli",1
"4930","person","educ",1
"4931","present","time",1
"4932","much","feel",1
"4933","chanc","undesir",1
"4934","undesir","undesir",1
"4935","undesir","result",1
"4936","chanc","undesir",1
"4937","undesir","result",1
"4938","result","mix",1
"4939","get","white",1
"4940","negro","soldier",1
"4941","white","negro",1
"4942","soldier","live",1
"4943","think","get",1
"4944","get","negro",1
"4945","white","soldier",1
"4946","negro","live",1
"4947","live","troubl",1
"4948","think","white",1
"4949","get","soldier",1
"4950","get","outfit",1
"4951","lot","soldier",1
"4952","abl","get",1
"4953","get","negro",1
"4954","make","differ",1
"4955","color","race",1
"4956","race","make",1
"4957","separ","outfit",1
"4958","outfit","work",1
"4959","separ","work",1
"4960","negro","sleep",1
"4961","want","negro",1
"4962","want","sleep",1
"4963","stand","negro",1
"4964","lot","fellow",1
"4965","fellow","stand",1
"4966","negro","think",1
"4967","negro","troop",1
"4968","good","idea",1
"4969","mani","soldier",1
"4970","like","negro'",1
"4971","question","white",1
"4972","white","negro",1
"4973","troop","separ",1
"4974","separ","think",1
"4975","idea","mani",1
"4976","white","troop",1
"4977","negro","separ",1
"4978","good","mani",1
"4979","idea","soldier",1
"4980","soldier","southern",1
"4981","us","negro",1
"4982","question","negro",1
"4983","troop","think",1
"4984","good","soldier",1
"4985","mani","southern",1
"4986","southern","us",1
"4987","negro","satisfi",1
"4988","want","live",1
"4989","live","eat",1
"4990","eat","negro",1
"4991","want","eat",1
"4992","couldent","get",1
"4993","want","sleep",1
"4994","sleep","nigor",1
"4995","agre","mingl",1
"4996","good","feel",1
"4997","make","good",1
"4998","make","feel",1
"4999","feel","member",1
"5000","member","outfit",1
"5001","good","member",1
"5002","troubl","diseas",1
"5003","reason","question",1
"5004","mix","troubl",1
"5005","race","mix",1
"5006","minor","race",1
"5007","mingl","[/unclear",1
"5008","man","make",1
"5009","race","unclear",1
"5010","unclear","mingl",1
"5011","make","statement",1
"5012","lead","entangl",1
"5013","unclear","minor",1
"5014","minor","unclear",1
"5015","unclear","[/unclear",1
"5016","man","statement",1
"5017","unclear","race",1
"5018","race","mingl",1
"5019","[/unclear","crowd",1
"5020","statement","lead",1
"5021","fight","disord",1
"5022","much","friction",1
"5023","friction","troubl",1
"5024","much","troubl",1
"5025","mani","fight",1
"5026","unclear","unclear",1
"5027","lot","good",1
"5028","good","offic",1
"5029","civilian","life",1
"5030","find","civilian",1
"5031","major","negro",1
"5032","negro","give",1
"5033","give","inch",1
"5034","want","mile",1
"5035","find","life",1
"5036","inch","want",1
"5037","life","major",1
"5038","major","give",1
"5039","negro","inch",1
"5040","individu","life",1
"5041","worth","fight",1
"5042","quid","larg",1
"5043","ambiti","man",1
"5044","fine","child",1
"5045","singl","man",1
"5046","see","action",1
"5047","hard","job",1
"5048","lead","individu",1
"5049","mark","attain",1
"5050","attain","quid",1
"5051","man","profit",1
"5052","condit","long",1
"5053","put","heart",1
"5054","want","see",1
"5055","countri","world",1
"5056","world","bless",1
"5057","lead","life",1
"5058","life","like",1
"5059","attain","larg",1
"5060","ambiti","profit",1
"5061","marri","year",1
"5062","man","put",1
"5063","heart","fight",1
"5064","fight","want",1
"5065","want","action",1
"5066","individu","like",1
"5067","fight","mark",1
"5068","mark","quid",1
"5069","year","fine",1
"5070","wife","believ",1
"5071","singl","put",1
"5072","realiz","hard",1
"5073","job","want",1
"5074","want","bite",1
"5075","grate","armi",1
"5076","time","ask",1
"5077","asham","tell",1
"5078","tell","truth",1
"5079","unclear","cotof",1
"5080","lead","like",1
"5081","like","follow",1
"5082","follow","Officer",1
"5083","Officer","know",1
"5084","lead","man",1
"5085","expect","carri",1
"5086","cotof","unclear",1
"5087","unclear","lead",1
"5088","fite","drop",1
"5089","asham","truth",1
"5090","supos","grate",1
"5091","lead","follow",1
"5092","like","Officer",1
"5093","follow","know",1
"5094","much","talent",1
"5095","give","chanc",1
"5096","chanc","prove",1
"5097","negro","much",1
"5098","talent","white",1
"5099","know","give",1
"5100","negro","talent",1
"5101","much","white",1
"5102","give","prove",1
"5103","racial","discrimin",1
"5104","caus","lot",1
"5105","lot","racial",1
"5106","lot","discrimin",1
"5107","caus","racial",1
"5108","point","mix",1
"5109","lessen","infiror",1
"5110","superior","complex",1
"5111","unit","peopl",1
"5112","infiror","superior",1
"5113","lessen","superior",1
"5114","infiror","complex",1
"5115","complex","man",1
"5116","lessen","complex",1
"5117","superior","man",1
"5118","man","suppos",1
"5119","suppos","unit",1
"5120","fight","much",1
"5121","old","question",1
"5122","white","peopl",1
"5123","save","lot",1
"5124","lot","troubl",1
"5125","troubl","delet",1
"5126","negro","associ",1
"5127","question","negro",1
"5128","associ","white",1
"5129","save","troubl",1
"5130","lot","delet",1
"5131","delet","delet",1
"5132","come","old",1
"5133","old","negro",1
"5134","associ","peopl",1
"5135","close","associ",1
"5136","associ","emphas",1
"5137","close","emphas",1
"5138","think","depend",1
"5139","station","nativ",1
"5140","depend","local",1
"5141","local","station",1
"5142","nativ","man",1
"5143","behav","act",1
"5144","act","offic",1
"5145","offic","race",1
"5146","special","group",1
"5147","man","pick",1
"5148","pick","special",1
"5149","volunt","us",1
"5150","us","wai",1
"5151","pick","group",1
"5152","man","special",1
"5153","volunt","wai",1
"5154","wai","get",1
"5155","get","opinion",1
"5156","white","race",1
"5157","fellow","man",1
"5158","man","react",1
"5159","differ","custom",1
"5160","white","work",1
"5161","fellow","react",1
"5162","custom","belief",1
"5163","work","white",1
"5164","verc","understand",1
"5165","understand","fellow",1
"5166","differ","belief",1
"5167","work","race",1
"5168","race","verc",1
"5169","understand","man",1
"5170","react","differ",1
"5171","differ","compani",1
"5172","regiment","differ",1
"5173","regiment","compani",1
"5174","see","question",1
"5175","caus","lot",1
"5176","lot","fight",1
"5177","white","negro",1
"5178","fight","white",1
"5179","caus","fight",1
"5180","common","level",1
"5181","exist","common",1
"5182","exist","level",1
"5183","good","kind",1
"5184","kind","word",1
"5185","mind","negro",1
"5186","good","word",1
"5187","teach","wai",1
"5188","sleep","eat",1
"5189","negro","talk",1
"5190","damn","sleep",1
"5191","talk","good",1
"5192","habit","race",1
"5193","race","color",1
"5194","habit","color",1
"5195","let","stai",1
"5196","stai","side",1
"5197","side","forc",1
"5198","forc","O.k",1
"5199","much","friction",1
"5200","friction","white",1
"5201","white","negro",1
"5202","negro","put",1
"5203","much","white",1
"5204","friction","negro",1
"5205","white","put",1
"5206","woul","get",1
"5207","get","good",1
"5208","think","negro",1
"5209","wai","south",1
"5210","non","com",1
"5211","stai","comm",1
"5212","comm","non",1
"5213","think","stai",1
"5214","comm","com",1
"5215","bad","let",1
"5216","let","stai",1
"5217","Negro","bad",1
"5218","stai","self",1
"5219","bad","stai",1
"5220","feel","place",2
"5221","place","white",1
"5222","white","feel",1
"5223","place","negro",1
"5224","white","white",1
"5225","separ","outfit",1
"5226","non-com","offic",1
"5227","good","posit",1
"5228","posit","advanc",1
"5229","good","advanc",1
"5230","organ","note",1
"5231","believ","happi",1
"5232","happi","good",1
"5233","differ","class",1
"5234","man","equal",1
"5235","entitl","right",1
"5236","right","man",1
"5237","right","equal",1
"5238","class","white",1
"5239","combat","duti",1
"5240","fight","good",1
"5241","good","race",1
"5242","differ","outfit",1
"5243","personnel","treat",1
"5244","outfit","personnel",1
"5245","negro","outfit",1
"5246","wish","join",1
"5247","join","negro",1
"5248","join","outfit",1
