"","source","target","weight"
"1292","capabl","white",1
"1293","seem","feel",1
"1294","necessari","becom",1
"1295","offic","prove",1
"1296","prove","merit",1
"1297","valu","life",1
"1298","chanc","battl",1
"1299","right","privileg",1
"1300","privileg","opportun",1
"1301","give","soldier",1
"1302","notic","questionnair",1
"1303","mass","group",1
"1304","bad","group",1
"1305","give","opportun",1
"1306","negro","capabl",1
"1307","officr","feel",1
"1308","abil","stamen",1
"1309","stamen","becom",1
"1310","necessari","offic",1
"1311","instanc","offic",1
"1312","merit","feel",1
"1313","negro","valu",1
"1314","take","chanc",1
"1315","allow","right",1
"1316","opportun","give",1
"1317","opportun","civilian",1
"1318","questionnair","oppos",1
"1319","care","white",1
"1320","white","give",1
"1321","group","mingl",1
"1322","learn","good",1
"1323","give","negro",1
"1324","opportun","capabl",1
"1325","seem","negro",1
"1326","negro","abil",1
"1327","abil","necessari",1
"1328","stamen","offic",1
"1329","mani","offic",1
"1330","offic","merit",1
"1331","white","take",1
"1332","battl","allow",1
"1333","right","opportun",1
"1334","soldier","negro",1
"1335","civilian","opportun",1
"1336","hope","question",1
"1337","question","come",1
"1338","wear","whil",1
"1339","thank","wear",1
"1340","thank","whil",1
"1341","year","year",1
"1342","whil","year",1
"1343","think","job",1
"1344","benefit","armi",1
"1345","true","democraci",2
"1346","old","condit",1
"1347","common","knowledg",1
"1348","condit","state",1
"1349","negro","soldier",1
"1350","potenti","strength",1
"1351","hous","divid",1
"1352","dare","sai",1
"1353","social","statu",1
"1354","right","deserv",1
"1355","strong","nation",1
"1356","good","form",1
"1357","think","questionnair",1
"1358","confront","negro",1
"1359","know","nil",1
"1360","solv","introduc",1
"1361","soldier","labor",1
"1362","corrobor","fact",1
"1363","make","stand",1
"1364","superhuman","funni",1
"1365","nation","exce",1
"1366","sai","econom",1
"1367","econom","polit",1
"1368","polit","social",1
"1369","see","give",1
"1370","give","opportun",1
"1371","opportun","right",1
"1372","world","serv",1
"1373","true","light",1
"1374","light","democraci",1
"1375","form","govern",1
"1376","know","date",1
"1377","race","color",1
"1378","color","creed",1
"1379","questionnair","unfair",1
"1380","unfair","question",1
"1381","condit","confront",1
"1382","negro","common",1
"1383","knowledg","result",1
"1384","introduc","inforc",1
"1385","negro","labor",1
"1386","labor","corrobor",1
"1387","share","make",1
"1388","funni","potenti",1
"1389","strength","nation",1
"1390","divid","stand",1
"1391","stand","dare",1
"1392","dare","econom",1
"1393","polit","statu",1
"1394","statu","nation",1
"1395","affect","recognit",1
"1396","opportun","deserv",1
"1397","deserv","make",1
"1398","make","strong",1
"1399","nation","world",1
"1400","serv","true",1
"1401","democraci","mind",1
"1402","mind","good",1
"1403","good","govern",1
"1404","govern","know",1
"1405","democraci","race",1
"1406","question","ask",1
"1407","ask","old",1
"1408","old","confront",1
"1409","negro","knowledg",1
"1410","common","result",1
"1411","inforc","condit",1
"1412","condit","negro",1
"1413","stand","superhuman",1
"1414","funni","strength",1
"1415","potenti","nation",1
"1416","hous","stand",1
"1417","stand","stand",1
"1418","stand","sai",1
"1419","sai","polit",1
"1420","econom","social",1
"1421","social","nation",1
"1422","nation","affect",1
"1423","see","opportun",1
"1424","give","right",1
"1425","right","make",1
"1426","make","nation",1
"1427","strong","world",1
"1428","mind","form",1
"1429","true","race",1
"1430","race","creed",1
"1431","u.s.","armi",1
"1432","camp","atterburi",1
"1433","negro","soldier",1
"1434","public","restaur",1
"1435","color","section",1
"1436","countri","afford",1
"1437","lynch","soldier",1
"1438","outfit","station",1
"1439","station","camp",1
"1440","atterburi","indiana",1
"1441","call","theater",1
"1442","privileg","countri",1
"1443","negro","white",1
"1444","white","get",1
"1445","fight","die",1
"1446","lynch","let",1
"1447","soldier","u.s.",1
"1448","armi","outfit",1
"1449","station","atterburi",1
"1450","camp","indiana",1
"1451","notic","negro",1
"1452","allow","call",1
"1453","theater","public",1
"1454","enjoi","privileg",1
"1455","privileg","afford",1
"1456","expect","fight",1
"1457","soldier","armi",1
"1458","u.s.","outfit",1
"1459","outfit","camp",1
"1460","notic","soldier",1
"1461","soldier","citi",1
"1462","theater","restaur",1
"1463","restaur","enjoy",1
"1464","isol","color",1
"1465","fight","caus",1
"1466","caus","enjoi",1
"1467","situat","like",1
"1468","negro","get",1
"1469","war","hope",1
"1470","get","good",1
"1471","good","treatment",1
"1472","negro","soldier",1
"1473","soldier","come",1
"1474","get","good",1
"1475","good","job",1
"1476","right","live",1
"1477","hope","get",1
"1478","get","treatment",1
"1479","negro","come",1
"1480","come","get",1
"1481","get","job",1
"1482","war","get",1
"1483","hope","good",1
"1484","soldier","get",1
"1485","come","good",1
"1486","live","get",1
"1487","war","good",1
"1488","hope","treatment",1
"1489","negro","get",1
"1490","soldier","good",1
"1491","come","job",1
"1492","right","get",1
"1493","white","race",2
"1494","negro","soldier",1
"1495","near","break",1
"1496","word","treat",1
"1497","realiz","questionnair",1
"1498","get","reaction",1
"1499","civilian","give",1
"1500","countri","job",1
"1501","job","posit",1
"1502","questionnair","get",1
"1503","reaction","negro",1
"1504","soldier","govern",1
"1505","govern","civilian",1
"1506","feel","countri",1
"1507","give","near",1
"1508","asset","countri",1
"1509","part","countri",1
"1510","credit","white",1
"1511","reaction","soldier",1
"1512","negro","govern",1
"1513","sai","negro",1
"1514","give","break",1
"1515","countri","word",1
"1516","treat","part",1
"1517","countri","posit",1
"1518","credit","race",1
"1519","answer","question",1
"1520","question","good",1
"1521","good","knowledg",1
"1522","good","outfit",2
"1523","offic","compani",2
"1524","negro","offic",1
"1525","understand","man",1
"1526","old","offic",1
"1527","negro","soldier",1
"1528","good","bu",1
"1529","bu","servic",1
"1530","negro","compani",1
"1531","compani","commado",1
"1532","armi","sai",1
"1533","compani","understand",1
"1534","good","servic",1
"1535","negro","commado",1
"1536","tailor","truck",1
"1537","kind","work",1
"1538","work","help",1
"1539","help","war",1
"1540","compani","man",1
"1541","compani","camp",1
"1542","commado","armi",1
"1543","sai","give",1
"1544","give","job",1
"1545","job","good",1
"1546","phila","tailor",1
"1547","outfit","kind",1
"1548","old","compani",1
"1549","like","negro",1
"1550","compani","armi",1
"1551","commado","sai",1
"1552","armi","give",1
"1553","job","outfit",1
"1554","like","phila",1
"1555","good","kind",1
"1556","kind","help",1
"1557","work","war",1
"1558","negro","treat",2
"1559","human","race",1
"1560","caus","negro",1
"1561","argud","offic",1
"1562","white","peapl",1
"1563","white","man",1
"1564","make","difenc",1
"1565","race","negro",1
"1566","offic","write",1
"1567","treat","white",1
"1568","difenc","human",1
"1569","human","negro",1
"1570","negro","good",1
"1571","tea","fight",1
"1572","argud","write",1
"1573","write","negro",1
"1574","treat","peapl",1
"1575","think","make",1
"1576","difenc","race",1
"1577","white","tea",1
"1578","fight","caus",1
"1579","caus","treat",1
"1580","treat","north",1
"1581","north","argud",1
"1582","treat","treat",1
"1583","peapl","stake",1
"1584","man","idea",1
"1585","color","man",1
"1586","man","life",1
"1587","life","mean",1
"1588","negro","soldier",1
"1589","soldier","think",1
"1590","mani","difficulti",1
"1591","distinguish","leader",1
"1592","creat","equal",1
"1593","speak","frank",1
"1594","frank","race",1
"1595","race","fight",1
"1596","see","reason",1
"1597","color","life",1
"1598","man","mean",1
"1599","negro","think",1
"1600","man","creat",1
"1601","color","mean",1
"1602","mean","much",1
"1603","think","much",1
"1604","much","famili",1
"1605","famili","white",1
"1606","reason","countri",1
"1607","countri","mani",1
"1608","leader","wake",1
"1609","wake","realiz",1
"1610","man","equal",1
"1611","speak","race",1
"1612","frank","fight",1
"1613","fight","purpos",1
"1614","life","much",1
"1615","white","negro",1
"1616","soldier","much",1
"1617","countri","difficulti",1
"1618","distinguish","wake",1
"1619","realiz","man",1
"1620","negro","outfit",1
"1621","like","armi",1
"1622","fight","work",1
"1623","work","fight",1
"1624","outfit","white",1
"1625","fight","like",1
"1626","negro","white",1
"1627","white","like",1
"1628","negro","offer",1
"1629","stand","man",1
"1630","man","like",1
"1631","like","good",1
"1632","offer","stand",1
"1633","stand","like",1
"1634","negro","stand",1
"1635","offer","man",1
"1636","man","good",1
"1637","prai","thank",1
"1638","help","get",1
"1639","answer","prai",1
"1640","compani","prai",1
"1641","wai","answer",1
"1642","answer","thank",1
"1643","prai","help",1
"1644","right","privileg",1
"1645","privileg","work",1
"1646","color","mean",1
"1647","none","negro",1
"1648","work","want",1
"1649","want","color",1
"1650","negro","right",1
"1651","right","work",1
"1652","armi","camp",2
"1653","practic","armi",2
"1654","armi","make",2
"1655","camp","make",1
"1656","white","peopl",1
"1657","polici","separ",1
"1658","separ","practic",1
"1659","armi","armi",1
"1660","make","seem",1
"1661","seem","negro",1
"1662","servic","white",1
"1663","camp","seem",1
"1664","servic","peopl",1
"1665","peopl","serv",1
"1666","polici","practic",1
"1667","separ","armi",1
"1668","armi","seem",1
"1669","make","negro",1
"1670","white","serv",1
"1671","fair","chanc",2
"1672","mind","die",2
"1673","soldier","feel",2
"1674","colo","man",1
"1675","good","soldier",1
"1676","good","man",1
"1677","dai","come",1
"1678","white","man",1
"1679","negro","hell",1
"1680","hell","home",1
"1681","feel","make",1
"1682","make","good",1
"1683","negro","give",1
"1684","give","fair",1
"1685","make","good",1
"1686","man","soldier",1
"1687","negro","like",1
"1688","negro","feel",1
"1689","man","u.s.",1
"1690","chanc","negro",1
"1691","make","soldier",1
"1692","good","feel",1
"1693","give","chanc",1
"1694","chanc","make",1
"1695","make","man",1
"1696","good","soldier",1
"1697","come","white",1
"1698","man","look",1
"1699","look","negro",1
"1700","negro","negro",1
"1701","dai","negro",1
"1702","die","feel",1
"1703","colo","u.s.",1
"1704","fair","negro",1
"1705","negro","home",1
"1706","fight","feel",1
"1707","feel","good",1
"1708","fight","negro",1
"1709","negro","fair",1
"1710","fair","make",1
"1711","dai","white",1
"1712","come","man",1
"1713","white","look",1
"1714","like","dai",1
"1715","mind","feel",1
"1716","white","offic",1
"1717","irrigular","mood",1
"1718","soldier","train",1
"1719","train","white",1
"1720","think","fine",1
"1721","fine","hope",1
"1722","hope","work",1
"1723","mood","camp",1
"1724","camp","soldier",1
"1725","train","offic",1
"1726","offic","sai",1
"1727","prejudic","part",1
"1728","soldier","white",1
"1729","white","sai",1
"1730","sai","prejudic",1
"1731","think","question",1
"1732","question","good",1
"1733","like","treat",1
"1734","treat","negro",1
"1735","south","like",1
"1736","work","armi",1
"1737","like","negro",1
"1738","white","peopl",2
"1739","colo","peopl",1
"1740","mani","war",1
"1741","peopl","colo",1
"1742","peopl","get",1
"1743","stop","gruge",1
"1744","time","good",1
"1745","race","get",1
"1746","white","colo",1
"1747","peopl","peopl",1
"1748","colo","get",1
"1749","get","stop",1
"1750","good","race",1
"1751","war","think",1
"1752","mani","think",1
"1753","differ","race",1
"1754","foreign","countri",1
"1755","guarante","freedom",1
"1756","interest","freedom",1
"1757","race","foreign",1
"1758","countri","guarante",1
"1759","hope","countri",1
"1760","freedom","race",1
"1761","race","countri",1
"1762","foreign","guarante",1
"1763","countri","freedom",1
"1764","exampl","peopl",1
"1765","peopl","world",1
"1766","countri","interest",1
"1767","freedom","differ",1
"1768","foreign","freedom",1
"1769","ask","presid",1
"1770","like","ask",1
"1771","know","qustion",1
"1772","qustion","ask",1
"1773","much","like",1
"1774","much","racial",1
"1775","racial","prejudic",1
"1776","negro","soldier",1
"1777","soldier","tend",1
"1778","white","peopl",1
"1779","war","break",1
"1780","give","lowli",1
"1781","lowli","job",1
"1782","give","live",1
"1783","true","democraci",1
"1784","law","make",1
"1785","u.s.","major",1
"1786","much","prejudic",1
"1787","prejudic","hatr",1
"1788","negro","tend",1
"1789","tend","feel",1
"1790","privileg","build",1
"1791","barr","hotel",1
"1792","hotel","theater",1
"1793","segreg","train",1
"1794","train","hors",1
"1795","hors","lynch",1
"1796","south","give",1
"1797","give","job",1
"1798","job","white",1
"1799","fight","give",1
"1800","major","white",1
"1801","racial","hatr",1
"1802","soldier","feel",1
"1803","give","privileg",1
"1804","build","patriot",1
"1805","fight","democraci",1
"1806","benefici","negro",1
"1807","theater","segreg",1
"1808","lynch","south",1
"1809","south","lowli",1
"1810","lowli","white",1
"1811","white","want",1
"1812","fight","live",1
"1813","live","countri",1
"1814","countri","doubt",1
"1815","make","u.s.",1
"1816","u.s.","white",1
"1817","white","want",1
"1818","much","hatr",1
"1819","hatr","negro",1
"1820","negro","feel",1
"1821","past","treat",1
"1822","treat","hell",1
"1823","time","war",1
"1824","break","give",1
"1825","countri","deep",1
"1826","democraci","benefici",1
"1827","negro","race",1
"1828","wonder","war",1
"1829","barr","theater",1
"1830","segreg","hors",1
"1831","train","lynch",1
"1832","south","job",1
"1833","give","white",1
"1834","give","countri",1
"1835","law","u.s.",1
"1836","make","major",1
"1837","good","sergeant",1
"1838","offic","carri",1
"1839","carri","thing",1
"1840","sergeant","offic",1
"1841","caus","troubl",1
"1842","believ","boi",1
"1843","sergant","offic",1
"1844","offic","thing",1
"1845","thing","littl",1
"1846","littl","far",1
"1847","far","time",1
"1848","question","difficult",1
"1849","idea","armi",1
